,상호명,상권업종대분류명,상권업종중분류명,상권업종소분류명,표준산업분류코드,표준산업분류명,도로명,경도,위도
58337,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 중구 영종대로277번길,126.507075148409,37.4949239183397
58365,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 연수구 청능말로7번길,126.669438352354,37.4172042374077
58424,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 미추홀구 동주길,126.684913840091,37.4547163497809
58489,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 검단로,126.686946200384,37.6148595479913
58724,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 길주로494번길,126.716751034119,37.5063801747033
58785,코리아세븐인천,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 건지로,126.686392578848,37.4955134385236
58805,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 부평대로278번길,126.722027430291,37.5159882853243
58939,제임스딘,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 계양구 계양대로,126.721242976064,37.5261614000591
59080,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 중구 마시란로,126.421612779424,37.4258770317924
59145,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 남동구 남동대로921번길,126.70772154841,37.4646000334882
59179,세븐일레븐송도하버뷰점,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 연수구 아트센터대로97번길,126.647349418613,37.3985723962632
59211,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 미추홀구 경인로,126.694996716048,37.460504643791
59251,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 연수구 원인재로,126.675150733673,37.4077984822518
59252,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 계양구 주부토로,126.728331777302,37.544420645218
59461,신성편의점,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 미추홀구 소성로,126.666304238022,37.4423168109893
59592,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 미추홀구 토금남로,126.633383752722,37.4529963450682
59618,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 부흥로267번길,126.721216075625,37.4998961357948
59634,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 남동구 장아산로,126.749898125023,37.4366620123719
59731,보광훼미리마트가좌공단2호점,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 가정로37번길,126.667066076257,37.4878904998703
59750,제임스딘,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 중구 서해대로209번길,126.622094402908,37.4479906846689
59990,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 계양구 계양문화로,126.736725132226,37.5345454002634
60069,GS간석오거리점,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 남동구 백범로,126.706583340287,37.4676781253491
60154,간석CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 남동구 석정로565번길,126.697809489503,37.4671222278303
60249,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 남동구 논고개로123번길,126.721274389597,37.4015395312654
60272,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 원당대로820번길,126.692386902708,37.593286661951
60343,미니스톱,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 동수천로,126.737225387862,37.4961398697955
60497,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 미추홀구 수봉안길35번길,126.660072450795,37.464781109321
60537,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 남동구 구월로,126.699065739156,37.457251727663
60567,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 연수구 센트럴로,126.636290691216,37.3974361963229
60576,코리아세븐강화,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 강화군 강화읍 동문로,126.491606010772,37.7516175252915
60610,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 주부토로,126.724405818331,37.5131577377709
60857,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 남동구 남동대로777번길,126.706784282648,37.4520744045794
60891,하나개편의점,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 중구 하나개로,126.412533854027,37.3844530548168
60899,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 검단로768번길,126.686584548973,37.6128823103685
60906,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 세월천로,126.702181238372,37.5130417558781
60908,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 연수구 송도과학로27번길,126.664426854095,37.3845120815345
60930,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 연수구 인천타워대로,126.642503393457,37.3810907662855
61211,코리아세븐인천플러스점,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 가정로261번길,126.671436682805,37.5079785476412
61311,편의점사랑마트,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 연수구 한나루로,126.655823318933,37.4242945288461
61393,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 남동구 논현남로30번길,126.72362469966,37.4028083697014
61443,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 옹진군 백령면 백령로,124.668448056572,37.960695175313
61593,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 충선로,126.735605373825,37.5191078243653
61605,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 강화군 삼산면 삼산남로,126.335062364314,37.6745589367315
61619,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 연수구 컨벤시아대로42번길,126.650750890377,37.400350266574
61620,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 중구 하늘별빛로,126.559534830546,37.4931245511433
61773,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 남동구 포구로,126.738509152564,37.4022472871657
61993,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 남동구 인주대로763번길,126.722017455007,37.4508615388687
62072,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 심곡로132번길,126.683551189968,37.545254353644
62082,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 충선로,126.732368667929,37.4924386713921
62099,개그스토리,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 동수천로,126.736021912908,37.4910541858137
62181,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 경원대로,126.708341062557,37.4870605366186
62316,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 중구 참외전로,126.628665115459,37.477440587538
62340,GS25강화동막점,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 강화군 화도면 해안남로,126.442385013998,37.5964146078745
62449,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 미추홀구 소성로,126.686317652121,37.4371347553359
62476,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 강화군 송해면 강화대로,126.465535561007,37.7617952316253
62490,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 중구 흰바위로,126.489477629743,37.4905285221044
62563,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 연수구 벚꽃로142번길,126.680328901491,37.4152449198553
62627,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 중구 을왕로,126.373281701144,37.4467376602836
62630,투앤포편의점,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 미추홀구 매소홀로,126.633746198797,37.4498469350951
62633,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 연수구 해송로30번길,126.647441769922,37.3821204791614
62638,이마트,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 검단로,126.654356390513,37.6005808191687
62662,Gs25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 남동구 호구포로888번길,126.721029484313,37.4624201584986
62681,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 연수구 청량로,126.652525988701,37.4260950963865
62737,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 계양구 계산로,126.717209949211,37.5357315990694
62776,GS25작전타운점,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 계양구 아나지로,126.749267154962,37.5260831012412
62826,gs25시,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 남동구 구월남로,126.709598424159,37.452735892669
62827,cu,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 미추홀구 경인로,126.688988876735,37.4575998855922
62838,씨유청천대우,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 세월천로,126.707958807113,37.5125284447108
62847,인더라인25갈산점,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 평천로287번길,126.721976600588,37.5169788658714
62876,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 장고개로,126.682494360828,37.4888925219098
62888,자연과사람들.NET,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 마장로242번길,126.703010078045,37.4997877357231
63099,솔드아웃,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 미추홀구 석바위로,126.687230231636,37.4599230466986
63165,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 남동구 남촌동로46번길,126.713832613335,37.4318509429792
63187,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 연수구 새말로69번길,126.677591116779,37.4199718056602
63242,세븐일레븐인천송림오거리점,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 동구 샛골로,126.644665873784,37.4753906870675
63314,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 중구 용유서로,126.372522795184,37.452034106056
63340,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 강화군 교동면 교동남로,126.279928140212,37.7819357301847
63414,미니24,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 중구 우현로83번길,126.630044675311,37.4743300360712
63478,GS25서창8단지점,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 남동구 서창남순환로,126.74564756838,37.4259396253412
63488,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 원당대로,126.699525039155,37.5930321592719
63782,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 아트센터로,126.703524610013,37.4713298274178
